STATE/UT,DISTRICT,Year,Murder,Rape,Kidnapping Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights (PCR) Act,Prevention of atrocities (POA) Act,Other Crimes Against STs
Gujarat,Bhavnagar,2021,0,0,0,0,0,0,0,0,1,0
Gujarat,Botad,2021,0,1,0,0,0,0,0,0,0,0
Gujarat,Chhotaudepur,2021,0,5,0,0,0,0,2,0,3,2
Gujarat,CID Crime,2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Dahod,2021,0,5,1,0,1,0,2,0,4,0
Gujarat,Dang,2021,0,1,0,0,0,0,0,0,0,0
Gujarat,Devbhumi Dwarka,2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Gandhinagar,2021,0,4,0,0,0,0,0,0,0,1
Gujarat,Gir Somnath,2021,0,0,0,0,0,0,1,0,0,0
Gujarat,Jamnagar,2021,0,1,0,0,0,0,0,0,0,0
Gujarat,Junagadh,2021,0,0,0,0,0,0,0,0,0,1
Gujarat,Kachchh East(G),2021,1,0,0,0,0,0,0,0,0,0
Gujarat,Kachchh West(B),2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Kheda,2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Mahisagar,2021,0,1,0,0,0,0,0,0,0,0
Gujarat,Mehsana,2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Morbi,2021,1,3,0,0,0,0,0,0,0,0
Gujarat,Narmada,2021,2,5,0,0,0,0,0,0,0,0
Gujarat,Navsari,2021,0,1,1,0,0,0,1,0,0,2
Gujarat,Panchmahal,2021,1,5,1,0,0,0,0,0,0,0
Gujarat,Patan,2021,0,0,0,0,0,0,1,0,0,2
Gujarat,Porbandar,2021,0,1,0,0,0,0,1,0,0,0
Gujarat,Rajkot City,2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Rajkot Rural,2021,0,3,1,0,0,0,0,0,0,0
Gujarat,Sabarkantha,2021,1,0,1,0,0,0,1,0,0,1
Gujarat,Surat City,2021,2,4,0,0,0,0,1,0,5,0
Gujarat,Surat Rural,2021,1,3,0,0,0,0,2,0,0,2
Gujarat,Surendranagar,2021,0,2,0,0,0,0,0,0,0,0
Gujarat,Tapi,2021,0,0,0,0,0,0,0,0,0,1
Gujarat,Vadodara City,2021,0,7,1,0,0,0,0,0,0,3
Gujarat,Vadodara Rural,2021,0,9,1,0,1,0,1,0,1,11
Gujarat,Valsad,2021,1,1,1,0,0,0,0,0,2,0
Gujarat,W.Rly Ahmedabad,2021,0,0,0,0,0,0,1,0,0,0
Gujarat,W.Rly Vadodara,2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Cyber Ahmedabad Range,2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Cyber Bhavnagar Range,2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Cyber Border Range,2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Cyber Gandhinagar Range,2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Cyber Junagadh Range,2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Cyber Panchmahal Range,2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Cyber Rajkot Range,2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Cyber Surat Range,2021,0,0,0,0,0,0,0,0,0,0
Gujarat,Cyber Vadodara Range,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Ambala,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Bhiwani,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Faridabad,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Fatehabad,2021,0,0,0,0,0,0,0,0,0,0
Haryana,GRP,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Gurugram,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Hissar,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Jhajjar,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Jind,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Kaithal,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Karnal,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Kurukshetra,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Mahendergarh,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Nuh,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Palwal,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Panchkula,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Panipat,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Rewari,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Rohtak,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Sirsa,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Sonipat,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Yamunanagar,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Irrigation & Power,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Charkhi Dadri,2021,0,0,0,0,0,0,0,0,0,0
Haryana,Hansi,2021,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Baddi,2021,0,0,0,0,0,0,0,0,3,0
Himachal Pradesh,Bilaspur,2021,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Chamba,2021,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,CID,2021,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,GRP,2021,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Hamirpur,2021,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Kangra,2021,0,0,0,0,0,0,0,0,1,0
Himachal Pradesh,Kinnaur,2021,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Kullu,2021,1,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Lahaul & Spiti,2021,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Mandi,2021,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Shimla,2021,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Sirmaur,2021,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Solan,2021,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Una,2021,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Cyber,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Anantnag,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Awantipora,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Bandipora,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Baramulla,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Budgam,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Crime Jammu,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Crime Srinagar,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Doda,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Ganderbal,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Handwara,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Jammu,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Kathua,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Kishtwar,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Kulgam,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Kupwara,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Poonch,2021,0,0,0,0,0,0,0,0,1,0
Jammu & Kashmir,Pulwama,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Railways Jammu,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Railways Kashmir,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Railways Katra,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Rajouri,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Ramban,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Reasi,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Samba,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Shopian,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Sopore,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Srinagar,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Udhampur,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Cyber Crime Jammu,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Cyber Crime Kashmir,2021,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Anti Narcotic Task Force Jammu,2021,0,0,0,0,0,0,0,0,0,0
Jharkhand,Bokaro,2021,0,0,0,0,0,0,0,0,0,0
Jharkhand,Chaibasa,2021,0,0,0,0,0,0,0,0,6,0
Jharkhand,Chatra,2021,0,0,0,0,0,0,0,0,0,0
Jharkhand,Deoghar,2021,0,0,0,0,0,0,0,0,4,0
Jharkhand,Dhanbad,2021,0,2,0,0,0,0,0,0,11,0
Jharkhand,Dhanbad Railway,2021,0,0,0,0,0,0,0,0,0,0
Jharkhand,Dumka,2021,0,0,0,0,0,0,0,0,9,0
Jharkhand,Garhwa,2021,0,0,0,0,0,0,0,0,9,0
Jharkhand,Giridih,2021,0,0,0,0,0,0,0,0,1,3
Jharkhand,Godda,2021,0,0,0,0,0,0,0,0,0,1
Jharkhand,Gumla,2021,0,5,0,0,0,0,0,0,0,0
Jharkhand,Hazaribagh,2021,0,1,0,0,0,0,0,0,0,0
Jharkhand,Jamshedpur,2021,0,0,0,0,0,0,0,0,0,20
Jharkhand,Jamshedpur Railway,2021,0,0,0,0,0,0,0,0,0,0
Jharkhand,Jamtara,2021,0,0,0,0,0,0,0,0,0,0
Jharkhand,Khunti,2021,0,0,0,0,0,0,0,0,4,0
Jharkhand,Koderma,2021,0,0,0,0,0,0,0,0,0,0
Jharkhand,Latehar,2021,0,1,0,0,0,0,0,0,0,1
Jharkhand,Lohardagga,2021,0,0,0,0,0,0,0,0,0,0
Jharkhand,Pakur,2021,0,0,0,0,0,0,0,0,6,0
Jharkhand,Palamu,2021,1,0,0,0,0,0,0,0,0,0
Jharkhand,Ramgarh,2021,0,1,0,0,0,0,0,0,2,2
Jharkhand,Ranchi,2021,0,0,0,0,0,0,0,0,101,0
Jharkhand,Sahebganj,2021,0,0,0,0,0,0,0,0,0,0
Jharkhand,Saraikela,2021,0,0,0,0,0,0,0,0,5,0
Jharkhand,Simdega,2021,0,1,0,0,0,0,0,0,0,0
Karnataka,Bagalkot,2021,0,0,0,0,0,0,0,0,0,3
Karnataka,Bengaluru City,2021,2,3,0,0,0,0,0,0,2,0
Karnataka,Bengaluru District,2021,0,0,0,0,0,0,1,0,0,3
Karnataka,Belagavi District,2021,1,1,1,0,1,0,2,0,0,0
Karnataka,Ballari,2021,1,4,0,0,0,0,1,0,0,2
Karnataka,Bidar,2021,0,2,0,0,0,0,0,0,0,0
Karnataka,Vijayapura,2021,2,0,0,0,0,0,0,0,0,1
Karnataka,Chikkaballapura,2021,0,2,0,0,0,0,1,0,0,0
Karnataka,Chamarajnagar,2021,0,2,0,0,0,0,0,0,0,1
Karnataka,Chikkamagaluru,2021,0,0,0,0,0,0,0,1,0,3
Karnataka,Chitradurga,2021,0,1,0,0,0,0,0,2,0,0
Karnataka,Dakshina Kannada,2021,0,1,0,0,0,0,0,0,0,0
Karnataka,Davanagere,2021,1,4,1,0,0,0,0,0,0,0
Karnataka,Dharwad,2021,1,2,0,0,0,0,0,0,0,0
Karnataka,Gadag,2021,0,0,0,0,0,0,1,0,0,0
Karnataka,Kalaburgi,2021,0,0,0,0,0,0,0,0,0,0
Karnataka,Hassan,2021,0,1,0,0,0,0,0,0,0,0
Karnataka,Haveri,2021,1,7,0,0,0,0,0,0,0,0
Karnataka,Hubballi Dharwad City,2021,0,1,1,0,0,0,0,0,0,2
Karnataka,K.G.F.,2021,0,0,0,0,0,0,0,0,0,1
Karnataka,Kodagu,2021,0,0,0,0,0,0,0,0,0,0
Karnataka,Kolar,2021,1,0,0,0,0,0,0,0,0,0
Karnataka,Koppal,2021,0,3,0,0,0,0,0,0,0,3
Karnataka,Mandya,2021,0,0,0,0,0,0,0,0,0,0
Karnataka,Mangaluru City,2021,0,0,0,0,0,0,0,0,1,3
Karnataka,Mysuru City,2021,0,2,0,0,0,0,1,0,0,0
Karnataka,Mysuru District,2021,0,2,0,0,0,0,0,0,0,0
Karnataka,Raichur,2021,0,5,0,1,0,0,1,0,0,0
Karnataka,K.Railways,2021,0,0,0,0,0,0,0,0,0,0
Karnataka,Ramanagara,2021,1,0,0,0,0,0,0,0,0,1
Karnataka,Shimoga,2021,0,0,0,0,0,0,0,0,0,1
Karnataka,Tumakuru,2021,1,3,0,0,0,0,0,0,0,0
Karnataka,Udupi,2021,2,0,0,0,0,0,0,0,0,0
Karnataka,Uttara Kannada,2021,0,0,0,0,0,0,0,0,0,2
Karnataka,Yadgiri,2021,0,2,0,0,0,0,0,0,0,0
Karnataka,Belagavi City,2021,1,0,0,0,0,0,0,0,0,2
Karnataka,Kalaburgi City,2021,0,0,0,0,0,0,1,0,0,0
Kerala,Alapuzha,2021,0,0,0,0,0,0,0,0,0,0
Kerala,Ernakulam Commr.,2021,0,1,0,0,0,0,0,0,0,0
Kerala,Ernakulam Rural,2021,0,1,0,0,0,0,0,0,0,2
Kerala,Idukki,2021,0,1,2,0,0,0,0,0,0,1
Kerala,Kannur City,2021,0,0,0,0,0,0,0,0,2,0
Kerala,Kasargod,2021,0,1,0,0,0,0,0,0,0,1
Kerala,Kollam Commr.,2021,0,0,0,0,0,0,0,0,0,0
Kerala,Kollam Rural,2021,0,0,0,0,0,0,1,0,0,1
Kerala,Kottayam,2021,0,2,0,0,0,0,0,0,0,1
Kerala,Kozhikode Commr.,2021,0,0,0,0,0,0,0,0,0,1
Kerala,Kozhikode Rural,2021,0,0,0,0,0,0,0,0,0,1
Kerala,Malappuram,2021,0,3,0,0,0,0,0,0,0,1
Kerala,Palakkad,2021,0,8,1,0,0,0,0,0,0,2
Kerala,Pathanamthitta,2021,0,1,0,0,0,0,0,0,0,1
Kerala,Railways,2021,0,1,0,0,0,0,0,0,0,0
Kerala,Thrissur Commr.,2021,0,0,0,0,0,0,1,0,0,0
Kerala,Thrissur Rural,2021,0,0,0,0,0,0,0,0,0,1
Kerala,Trivandrum Commr.,2021,0,0,0,0,0,0,0,0,0,0
Kerala,Trivandrum Rural,2021,0,5,0,0,0,0,0,0,1,1
Kerala,Wayanadu,2021,0,5,0,0,0,0,1,0,1,3
Kerala,Crime Branch,2021,0,0,0,0,0,0,0,0,0,0
Kerala,Kannur Rural,2021,0,3,2,0,0,0,0,0,1,4
Madhya Pradesh,Agar,2021,0,1,0,0,0,0,0,0,0,0
Madhya Pradesh,Alirajpur,2021,0,7,0,0,0,0,0,0,0,0
Madhya Pradesh,Anuppur,2021,6,16,1,0,0,0,1,0,0,24
Madhya Pradesh,Ashok Nagar,2021,1,5,0,0,0,0,1,0,0,1
Madhya Pradesh,Balaghat,2021,1,7,2,0,0,0,1,0,0,5
Madhya Pradesh,Barwani,2021,2,16,3,0,0,0,2,0,0,2
Madhya Pradesh,Betul,2021,0,9,1,0,0,0,0,0,0,0
Madhya Pradesh,Bhind,2021,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,Bhopal,2021,0,6,0,0,0,0,0,0,0,0
Madhya Pradesh,Bhopal Railway,2021,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,Burhanpur,2021,0,6,0,0,0,0,0,0,0,0
Madhya Pradesh,Chhatarpur,2021,2,7,0,0,0,0,0,0,0,0
Madhya Pradesh,Chhindwara,2021,2,19,3,0,0,0,3,0,0,33
Madhya Pradesh,Damoh,2021,1,6,0,0,0,0,0,0,0,1
Madhya Pradesh,Datia,2021,0,1,0,0,0,0,0,0,0,0
Madhya Pradesh,Dewas,2021,0,11,3,0,0,0,1,0,0,5
Madhya Pradesh,Dhar,2021,1,19,1,0,0,0,3,0,0,12
Madhya Pradesh,Dindori,2021,2,9,3,0,0,0,0,0,0,7
Madhya Pradesh,Guna,2021,1,1,0,0,0,0,1,0,0,10
Madhya Pradesh,Gwalior,2021,0,3,0,0,0,0,0,0,0,1
Madhya Pradesh,Harda,2021,2,15,0,0,0,0,0,0,0,0
Madhya Pradesh,Hoshangabad,2021,2,12,0,0,0,0,0,0,0,7
Madhya Pradesh,Indore,2021,0,10,1,0,0,0,0,0,0,3
Madhya Pradesh,Indore Railway,2021,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,Jabalpur,2021,2,5,0,0,0,0,3,0,0,0
Madhya Pradesh,Jabalpur Railway,2021,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,Jhabua,2021,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,Katni,2021,2,4,0,0,0,0,1,0,0,0
Madhya Pradesh,Khandwa,2021,1,19,3,0,0,0,4,0,0,48
Madhya Pradesh,Khargone,2021,1,19,1,0,0,0,0,0,0,0
Madhya Pradesh,Mandla,2021,0,6,9,0,0,0,0,0,0,26
Madhya Pradesh,Mandsaur,2021,0,3,0,0,0,0,0,0,0,0
Madhya Pradesh,Morena,2021,0,1,0,0,0,0,0,0,0,0
Madhya Pradesh,Narsinghpur,2021,0,5,5,0,0,0,2,0,0,41
Madhya Pradesh,Neemuch,2021,1,0,0,0,0,0,0,0,0,0
Madhya Pradesh,Panna,2021,3,2,0,0,0,0,0,0,0,1
Madhya Pradesh,Raisen,2021,0,17,1,0,0,0,0,0,0,4
Madhya Pradesh,Rajgarh,2021,0,3,1,0,0,0,0,0,0,2
Madhya Pradesh,Ratlam,2021,0,5,0,0,0,0,1,0,0,2
Madhya Pradesh,Rewa,2021,0,11,0,0,0,0,0,0,0,5
Madhya Pradesh,Sagar,2021,0,9,0,0,0,0,0,0,0,2
Madhya Pradesh,Satna,2021,2,4,1,0,0,0,2,0,0,0
Madhya Pradesh,Seoni,2021,4,14,1,0,0,0,0,0,0,7
Madhya Pradesh,Shahdol,2021,2,12,0,0,0,2,2,0,0,34
Madhya Pradesh,Shajapur,2021,0,4,0,0,0,0,0,0,0,0
Madhya Pradesh,Sheopur,2021,0,0,0,0,0,0,2,0,0,0
Madhya Pradesh,Shivpuri,2021,3,4,0,0,0,2,1,0,0,8
Madhya Pradesh,Sidhi,2021,1,9,2,0,0,0,1,0,0,47
Madhya Pradesh,Sehore,2021,1,5,0,0,0,0,0,0,0,14
Madhya Pradesh,Singrauli,2021,5,10,2,0,0,0,1,0,0,0
Madhya Pradesh,Tikamgarh,2021,0,2,0,0,0,0,2,0,0,0
Madhya Pradesh,Ujjain,2021,0,2,1,0,0,0,0,0,0,0
Madhya Pradesh,Umaria,2021,1,4,1,0,0,0,0,0,0,1
Madhya Pradesh,Vidisha,2021,0,8,0,0,0,0,1,0,0,0
Madhya Pradesh,Cyber Crime Cell,2021,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,Niwari,2021,0,3,0,0,0,0,0,0,0,0
Maharashtra,Ahmednagar,2021,1,8,0,0,0,0,1,0,13,0
Maharashtra,Akola,2021,1,0,0,0,0,0,0,0,1,0
Maharashtra,Amravati Commr.,2021,0,2,0,0,0,0,0,0,0,0
Maharashtra,Amravati Rural,2021,1,7,0,0,0,0,1,0,1,3
Maharashtra,Aurangabad Commr.,2021,0,1,0,0,0,0,0,0,0,0
Maharashtra,Aurangabad Rural,2021,0,4,1,0,0,0,0,0,0,0
Maharashtra,Beed,2021,2,4,2,0,0,0,1,0,0,1
Maharashtra,Bhandara,2021,0,1,0,0,0,0,0,0,0,2
Maharashtra,Buldhana,2021,0,2,1,0,0,0,1,0,1,1
Maharashtra,Chandrapur,2021,4,6,0,0,0,0,0,0,3,4
Maharashtra,Dhule,2021,0,1,0,0,0,0,0,0,4,0
Maharashtra,Gadchiroli,2021,0,2,0,0,0,0,0,0,1,2
Maharashtra,Gondia,2021,1,5,1,0,0,0,0,0,1,2
Maharashtra,Hingoli,2021,0,2,0,0,0,0,1,0,0,6
Maharashtra,Jalgaon,2021,0,8,0,1,0,1,0,0,0,9
Maharashtra,Jalna,2021,1,2,1,0,0,1,0,0,0,1
Maharashtra,Kolhapur,2021,0,0,0,0,0,0,0,0,0,0
Maharashtra,Latur,2021,1,1,0,0,0,0,0,0,1,1
Maharashtra,Mumbai Commr.,2021,0,1,0,0,0,0,0,0,0,2
Maharashtra,Mumbai Railway,2021,0,0,0,0,0,0,0,0,0,0
Maharashtra,Nagpur Commr.,2021,1,2,0,0,0,0,0,0,0,0
Maharashtra,Nagpur Railway,2021,0,0,0,0,0,0,0,0,0,0
Maharashtra,Nagpur Rural,2021,0,7,0,0,0,0,0,0,0,1
Maharashtra,Nanded,2021,0,3,0,0,0,0,1,0,5,3
Maharashtra,Nandurbar,2021,0,1,0,0,0,0,0,0,1,2
Maharashtra,Nasik Commr.,2021,0,1,0,0,0,0,0,0,0,0
Maharashtra,Nasik Rural,2021,0,7,0,1,0,0,2,0,0,5
Maharashtra,Navi Mumbai,2021,0,1,0,0,0,0,0,0,1,0
Maharashtra,Osmanabad,2021,1,4,0,0,0,0,1,0,0,2
Maharashtra,Palghar,2021,0,1,0,0,0,0,0,0,1,2
Maharashtra,Parbhani,2021,0,2,0,0,0,0,0,0,2,1
Maharashtra,Pune Commr.,2021,0,1,0,0,0,0,0,0,1,0
Maharashtra,Pune Railway,2021,0,0,0,0,0,0,0,0,0,0
Maharashtra,Pune Rural,2021,1,15,2,0,0,0,2,0,0,7
Maharashtra,Raigad,2021,1,1,0,0,0,0,0,0,4,2
Maharashtra,Ratnagiri,2021,0,0,0,0,0,0,0,0,0,0
Maharashtra,Sangli,2021,0,1,0,0,0,0,0,0,0,1
Maharashtra,Satara,2021,1,3,0,0,0,0,0,0,0,1
Maharashtra,Sindhudurg,2021,0,0,0,0,0,0,0,0,1,0
Maharashtra,Solapur Commr.,2021,0,0,0,0,0,0,0,0,0,0
Maharashtra,Solapur Rural,2021,0,3,2,0,0,0,0,0,0,3
Maharashtra,Thane Commr.,2021,0,1,0,0,0,0,0,0,1,1
Maharashtra,Thane Rural,2021,0,6,1,0,0,0,0,0,7,5
Maharashtra,Wardha,2021,2,6,0,0,0,0,0,0,0,0
Maharashtra,Washim,2021,1,0,0,0,0,0,0,0,0,2
Maharashtra,Yavatmal,2021,5,16,1,0,0,0,7,0,5,18
Maharashtra,Pimpri Chinchwad City,2021,1,1,0,0,0,0,0,0,0,0
Maharashtra,Aurangabad Railway,2021,0,0,0,0,0,0,0,0,0,0
Maharashtra,Mira Bhayandar Vasai Virar Commr.,2021,0,5,0,0,0,0,0,0,0,2
Manipur,Bishnupur,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Chandel,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Churachandpur,2021,0,0,0,0,0,0,0,0,0,0
Manipur,CID,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Imphal East,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Imphal West,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Senapati,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Tamenglong,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Thoubal,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Ukhrul,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Kakching,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Kamjong,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Kangpokpi,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Jiribam,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Noney,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Pherzawl,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Tengnoupal,2021,0,0,0,0,0,0,0,0,0,0
Manipur,Narcotic,2021,0,0,0,0,0,0,0,0,0,0
Meghalaya,Garo Hills East,2021,0,0,0,0,0,0,0,0,0,0
Meghalaya,Garo Hills North,2021,0,0,0,0,0,0,0,0,0,0
Meghalaya,Garo Hills South,2021,0,0,0,0,0,0,0,0,0,0
Meghalaya,Garo Hills South West,2021,0,0,0,0,0,0,0,0,0,0
Meghalaya,Garo Hills West,2021,0,0,0,0,0,0,0,0,0,0
Meghalaya,Jaintia Hills West,2021,0,0,0,0,0,0,0,0,0,0
Meghalaya,Jaintia Hills East,2021,0,0,0,0,0,0,0,0,0,0
Meghalaya,Khasi Hills East,2021,0,0,0,0,0,0,0,0,0,0
Meghalaya,Khasi Hills South West,2021,0,0,0,0,0,0,0,0,0,0
Meghalaya,Khasi Hills West,2021,0,0,0,0,0,0,0,0,0,0
Meghalaya,Ri-Bhoi,2021,0,0,0,0,0,0,0,0,0,0
Meghalaya,Cyber Cell,2021,0,0,0,0,0,0,0,0,0,0
Mizoram,Aizawl,2021,0,0,0,0,0,0,0,0,0,0
Mizoram,Champhai,2021,0,0,0,0,0,0,0,0,0,0
Mizoram,Kolasib,2021,0,0,0,0,0,0,0,0,0,0
Mizoram,Lawngtlai,2021,0,0,0,0,0,0,0,0,0,0
Mizoram,Lunglei,2021,0,0,0,0,0,0,0,0,0,0
Mizoram,Mamit,2021,0,0,0,0,0,0,0,0,0,0
Mizoram,Saiha,2021,0,0,0,0,0,0,0,0,0,0
Mizoram,Serchhip,2021,0,0,0,0,0,0,0,0,0,0
Mizoram,Spl Narcotic,2021,0,0,0,0,0,0,0,0,0,0
Mizoram,Saitual,2021,0,0,0,0,0,0,0,0,0,0
Mizoram,Khawzawl,2021,0,0,0,0,0,0,0,0,0,0
Mizoram,Hnahthial,2021,0,0,0,0,0,0,0,0,0,0
Mizoram,Cyber,2021,0,0,0,0,0,0,0,0,0,0
Nagaland,Dimapur,2021,0,0,0,0,0,0,0,0,0,0
Nagaland,Kiphire,2021,0,0,0,0,0,0,0,0,0,0
Nagaland,Kohima,2021,0,0,0,0,0,0,0,0,0,0
Nagaland,Longleng,2021,0,0,0,0,0,0,0,0,0,0
Nagaland,Mokokchung,2021,0,0,0,0,0,0,0,0,0,0
Nagaland,Mon,2021,0,0,0,0,0,0,0,0,0,0
Nagaland,Peren,2021,0,0,0,0,0,0,0,0,0,0
Nagaland,Phek,2021,0,0,0,0,0,0,0,0,0,0
Nagaland,Tuensang,2021,0,0,0,0,0,0,0,0,0,0
Nagaland,Wokha,2021,0,0,0,0,0,0,0,0,0,0
Nagaland,Zunheboto,2021,0,0,0,0,0,0,0,0,0,0
Odisha,Angul,2021,0,0,0,0,0,0,0,0,0,0
Odisha,Balasore,2021,1,2,1,0,0,1,0,0,0,7
Odisha,Baragarh,2021,1,0,0,0,0,2,0,0,0,0
Odisha,Berhampur,2021,0,2,0,0,0,0,0,0,0,0
Odisha,Bhadrak,2021,0,1,0,0,0,0,0,0,0,0
Odisha,Bolangir,2021,0,5,0,0,0,0,0,0,0,0
Odisha,Boudh,2021,0,1,0,0,0,0,0,0,0,0
Odisha,Cuttack,2021,0,1,0,0,0,0,0,0,0,0
Odisha,DCP BBSR,2021,0,0,0,0,0,0,0,0,0,5
Odisha,DCP CTC,2021,0,0,0,0,0,0,0,0,0,0
Odisha,Deogarh,2021,0,0,0,0,0,0,0,0,0,0
Odisha,Dhenkanal,2021,0,5,0,0,0,1,0,0,0,0
Odisha,Gajapati,2021,1,4,0,0,0,0,0,0,0,0
Odisha,Ganjam,2021,0,0,0,0,0,1,0,0,0,0
Odisha,Jagatsinghpur,2021,0,1,0,0,0,0,0,0,0,0
Odisha,Jajpur,2021,3,6,0,0,0,0,0,0,0,0
